asin	title	reviewer_id	reviewer_name	review_text	rating	summary	review_date	total_votes	helpful_votes	unhelpful_votes
B000AE4QD8	Doc Martin Series 1 [Region 2]	ARN0I9XACINII	"Anna Elle ""mrs-l literacy coach"""	For an American Anglophile just the scenery of seaside Cornwall is a treat. However, the attraction goes deeper, and more universally, into the lives of people who try to tolerate one another's idiosyncrasies while they ferret out village secrets - of which there seem to be few that last. In Doc Martin's irascible character we are confronted with our own fears of being disliked, yet we are comforted because, despite his inept social skills, we like him anyway, just the way we hope others feel about us. And there is also his rather super-human ability to diagnose and cure all human complaints so long as he is not weakened by his earthly kryptonite - blood.  Through it all, he and Louisa (Superdoc's Lois Lane) keep us off balance as we root for each of them to overcome their shortsighted focus on the other's flaws and regain their initial blinding heat of passion. Well, that sounds like a universal romantic longing, too. Maybe the show set in Cornwall could really be about anywhere. And that is its true charm.	5.0	Dodgy Doctor Delightful	2014-04-24	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A36FQBRJXJCMNN	Anna	Quintessential British humor... Excellent family program - it is rated TV-14, so we watch it with our kids (8,10) and explain issues (some medical, some social) that they don't understand, but nothing is presented in an inappropriate way. Great show!	5.0	Funny stuff!	2013-03-24	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AO19UP6FQGLGG	Anna S.	Quirky characters, idealized village life ...city sophisticates escaping the rat race.  A welcome series in the tradition of Monarch of the Glen and Northern Exposure...more oddball comedy than soap like the latter.	5.0	a sparkling escape	2007-09-19	52	47	5
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2DFCXHUTRV46N	Ann Bingaman	Doc Martin is funny, witty, quirky and all around fun to watch - if you love British humor, this one is for you.	5.0	Love Doc Martin	2014-05-12	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A37VYLJZWLDW00	ann cornelius	Real life laced with real funny. British comedy drama at its best. Can't stop watching it looking forward to getting the next season.	5.0	Love It!!!	2013-03-24	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	ATMR0R5TK06H9	Anne Feyereisen	Love the British humor. The stars are are diverse in age providing a cross generation appeal and program story line.	5.0	Love it !!!!	2014-02-13	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3H40Q2UPH6688	Anne G. Jones	i would recommend this for all ages.  It is funny, human, clean, with great photography.of a beautiful section of England	5.0	Clean entertainment	2014-01-30	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2CUHL2XLJK3IK	Anne Graham	Martin Clune starts off showing his wonderful wit!	5.0	Five Stars	2014-07-01	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AEY7XMP6EW455	Anne Holcomb	Excellent!  Well-written, witty, poignant, laugh-out-loud funny, heart-wrenching, heart-warming --- effectively captures English small-town life. I feel like I live there.	5.0	Doc Martin Season 1	2014-02-27	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2N9B26APTZ7D5	Ann E. Powers	"I did not see the first season of this series when it aired on PBS.  The longer the series ran I became more and more entertained by the quirky inhabitants in this country town and of course the ""remote"" new doctor who had been a surgeon who fainted at the sight of blood.  Viewing this first series filled in quite a few of the missing pieces in the story that I did not understand. Lots of fun!  It takes time to get into but is well worth it."	5.0	The doctor is in	2011-03-06	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1ISJ2RYP4AYA5	"Ann G. Hingst ""Ann Hingst"""	The Doc Martin series is my all-time favorite. When it was over I missed it so much that I started over from the beginning.	5.0	A real winner	2013-10-03	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1EFBJ00CS17L6	Ann G. Jacobs	This series is truly family entertainment; it has the ups and downs of life in a small village. The characters are unique and become members of the audience's extended family. The language is viewer friendly and the episode progresses as lives unfold. A joy to view and something one enjoys as repeats.	5.0	Family entertainment	2014-05-17	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2FTOMUXC4TOWD	Annie	I am watching at least three episodes a day love it! It is improving as it goes along all the actors are terrific and I love Martin. How lovely to have an actor who is not the usual pretty boy and an old curmudgeon to boot, but  we root for him. Just wish he'd adopt the poor old dog I'd take him in myself!!	5.0	Great show	2014-06-23	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AD0ZMIO0RQ3T9	Annie	This is a very funny and poignant series.  Plan to watch all seasons.  Have watched this year and really got hooked.	5.0	Doc martin	2014-02-21	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A25YWYSUOV6FMG	"Ann M. Clark ""Kevin Clark"""	If you want to escape to the past while still being set in the 21st Century Doc Martin is your answer.	5.0	Why TV can be great	2014-05-06	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3PISUF3FIJWR4	Ann O'Connor	I love the series. I love all the characters and how clever the writing is.  Looking forward to seeing all the seasons.	5.0	Doc Martin	2013-08-31	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2070ZAD81MCHB	anonymous	I like &#34;Doc Martin,&#34; but I don't love &#34;Doc Martin.&#34; He's one really quirky guy, and I find I can only watch one episode before I have to leave him alone.  I can't ever quite leave him alone completely, though, and I always come back another day to watch just one more episode.It's a good -- not great -- show, and some will love it while some will hate it.  I recommend giving the good doctor a try -- or two, or three -- and deciding for yourself.	4.0	Really, Really Quirky Guy	2013-04-14	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A369BCXJOZ1HJJ	Anthony Antz	I enjoy learning the culture of Brits. This show is very real. The stories are true to life. The characters are not &#34;stuffy&#34; old Brits. I wish people where I live were more like them. To see the characters confront each other with raw emotion and maintain control without re-sorting to violence is refreshing. I am hooked on this show!	5.0	Doc Martin is a life lesson, yet very humorous.	2014-02-26	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2SXE5XP918MO1	Anthony Jasso	Doc Martin is so serious and yet so funny. I personally could not get enough of Doc Martin. I watched all 6 seasons within a week. It is an addicting show. This is the best show that I have seen in a while. I hope there is more to come.	5.0	Hillarious	2014-06-18	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A630GZRAAJET7	Anthony J. DiLaura	Great story line, beautiful views of the Irish coast and a good cast of characters make this drama/comedyseries  a very enjoyable viewing  experience.	5.0	Doc Martin TV Series makes for great viewing.	2014-01-28	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A36KGIZ220BL65	Antius Focht	This is an awesome show!One of my favorites!Definitely a show I would recommend!It's time for a checkup with the Doc.	5.0	great show	2013-04-28	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AZKMTYBBKBOXS	"A. P. ""coffee lover"""	I watched this show, reluctantly and am so glad I did!  The characters are warm; the scenery is breathtaking and the show as a whole is so charming.  If you live in a small town, you will absolutely see someone you know in these characters.  Season 6 is supposedly filming this summer, so maybe it'd be best if you wait until the fall to start viewing this wonderful show because it will leave you wanting more.  I also should note, that this series has made me a Martin Clunes fan.  What a talented actor!  After finishing this series, I searched his other work and was delighted with William and Mary. A great fix for a Clunes craving!	5.0	Hidden gem	2013-01-19	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2N6UTM0498RV7	"A. Poage ""nonnie"""	Wonderfully written, love the dry humor, love Martin Climes and other actors.  Plan to watch all 5 seasons.  Too bad they  didn't continue with more.	5.0	Love the dry English humor	2013-08-22	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A4BLCRITBOIJW	appleartist	It is a pleasure to watch Doc Martin. Beautiful settings. Talented actors. No explosions anywhere. Evolved characters instead. The Brits are the film makers to watch. At first your may not realize that the main character is set up for a laugh.  He is.  Successful and self defeating at the same time. Enjoy.	5.0	Comfort Food	2013-05-13	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A34T662R4QSPYS	Apples	My wife and I really love this series. It is amazing how stories about a doctor with the bedside manor of Attila the Hun can be interesting, touching and seem more real than reality.	5.0	An engaging series	2014-04-21	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AD1U4M2AE0WWH	arlene kluck	I didn't think I would enjoy another doctor show but Doc Martin changed my mind! I love the droll humor of Doc Martin contrasted against the wacky characters like Lucy Punch and Ian McNiece.	4.0	enjoyable throughout	2013-09-29	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A26AQHVNHHUJXN	Arlred	I started watching this show when it was already in Series 4.  I loved it and wanted to see how the series started.  Love this show!  The dvd arrived quickly and I've watched at least 4 episodes so far.  The setting in Cornwall, England is so beautiful that even if the actual show wasn't so funny and unique, I'd still be watching it just for the scenery.  Martin Clunes is hysterical in his role as Doctor Martin Ellingham, former surgeon from London, who has recently developed an aversion to blood and therefore, cannot perform surgery.  He's a local GP in this little village called Portwen with every imaginable quirky character living there.  It's so different from the average sitcom.	5.0	Doc Martin dvd	2011-07-10	7	6	1
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3D4WXM1RIU7OI	ARO	Doc Martin is a loveable curmudgeon in the British style.  Each episode contains something to think about and a lot to laugh at.  This is not too deep, but a lot of fun to watch.  This would be good for nearly any age group.	5.0	A nice series that makes you laugh	2014-01-28	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3LPQZ1AQRSRG6	Art Daline	Dry humor, quirky characters, beautiful setting in UK coastal village makes for interesting & enjoyable entertainment.  We've watched entire series....now going back to start over to enjoy again.	5.0	Doc is Cracked	2014-02-09	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A7KVMEIDJP0JK	Arthur Held	We are enjoying watching this portrait of life - without the super-hyped drama of murders, car chases, and over-the-top drama designed to twist your stomach. So far the characters each have a wonderful combination of reality and quirkiness -- real personalities.I also find the videography very well done - the color, composition, and quality all have great eye appeal for me.We're eager to see if this great cast and creative tone survives a second season.	5.0	A nice change of pace	2013-05-19	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3KB3N0XULZGXG	artlover	I loved this series. It is very compelling to try to understand what makes Doc Martin tic. No one could play this character better then Martin Clunes. He makes it but the supporting characters are wonderful. American tv should take a lesson.	4.0	great series	2012-03-15	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3JP012UP39HPJ	"Arturo Kreznick ""artist"""	This is a cross between the British village comedy with all its strange and funny characters and a fish-out-of-water story with a little medicine thrown in. It is well acted and well written with occasional flashes of brilliance. We have watched all available series and just watched Season 1 again.	5.0	village comedy made into a series	2013-12-22	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A3H8PA7AG48K33	A. Silverstone	This show will make you laugh and scratch your head, usually both at the same time.  Doctor Martin Ellingham retreats to the fictional Cornwall town of Port Wenn.  Having been a high-powered surgeon in London who suddenly develops haemophobia (fear of blood), he finds a GP position in this village where he used to visit his aunt (still living there) as a child.  Doc Martin, as he quickly becomes known, has a hard time adjusting to life in this small, quirky village.  Of course, that is the charm and the source of continual amusement and conflict.	5.0	Quirky British Comedy	2014-03-25	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	AA9HFJIEB42FR	"Atlanta user ""WWII aficinado"""	Smart, witty, and sardonic the first season introduces a thoroughly interesting cast of characters that you want to invite into your home over and over.	5.0	Fine viewing	2013-10-30	1	1	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	APM3D7SAMZX3A	A. Tsou	Love the show. It's so whimsical. All the characters are interesting in their own way. And the town is just as beautiful as it can be. I would love to visit the real location.	5.0	Doc Martin season 1	2014-03-29	0	0	0
B000AE4QD8	Doc Martin Series 1 [Region 2]	A2N6IQ7QNG0AM	"August West ""Julian"""	Like the series, but my computer is not capable of playing it  - it continuously has to buffer, so play stops.	2.0	Wouldn't play on my laptop	2013-08-20	2	0	2
B000AE4QD8	Doc Martin Series 1 [Region 2]	A1WJ6TORYXE2YW	"Austin J. Smith ""Political Science Instructor"""	great!  So much better than it was to wait a week for each new show.  A great look at humanizing an anti-social being.	5.0	"""Great"" Doc?"	2014-01-31	0	0	0
